#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
6	54	201	38.569086	-122.520315	290	2
6	55	201	38.578018	-122.464748	360	3
6	56	201	38.586932	-122.409172	300	2
6	57	201	38.595828	-122.353587	180	1
6	58	201	38.604706	-122.297992	250	3
6	59	201	38.613566	-122.242388	270	4
6	60	201	38.622407	-122.186775	10	4
6	61	201	38.631231	-122.131153	70	2
6	62	201	38.640036	-122.075521	300	4
6	63	201	38.648823	-122.01988	290	3
6	46	202	38.540395	-122.976124	350	7
6	47	202	38.549474	-122.920611	330	7
6	48	202	38.558536	-122.865089	320	3
6	49	202	38.567579	-122.809557	10	5
6	50	202	38.576604	-122.754015	40	2
6	51	202	38.585611	-122.698465	170	1
6	52	202	38.5946	-122.642904	230	3
6	53	202	38.60357	-122.587335	290	2
6	54	202	38.612523	-122.531756	350	2
6	55	202	38.621457	-122.476167	270	2
6	56	202	38.630373	-122.420569	220	1
6	57	202	38.639271	-122.364962	320	2
6	58	202	38.648151	-122.309346	300	4
6	59	202	38.657012	-122.25372	320	3
6	60	202	38.665856	-122.198085	50	5
